site,RecordingDate,Primary,Secondary,Detection
004_5243_FY19,3/11/2019,8,3,0
004_5243_FY19,3/12/2019,9,1,0
004_5243_FY19,3/12/2019,9,2,0
004_5243_FY19,3/12/2019,9,3,0
004_5245_FY19,12/7/2018,1,1,0
004_5245_FY19,12/7/2018,1,2,0
004_5245_FY19,12/7/2018,1,3,0
004_5245_FY19,12/8/2018,2,1,0
004_5245_FY19,12/8/2018,2,2,0
004_5245_FY19,12/8/2018,2,3,0
004_5245_FY19,12/9/2018,3,1,0
004_5245_FY19,12/9/2018,3,2,0
004_5245_FY19,12/9/2018,3,3,0
004_5245_FY19,12/10/2018,4,1,0
004_5245_FY19,12/10/2018,4,2,0
004_5245_FY19,12/10/2018,4,3,0
004_5245_FY19,12/11/2018,5,1,0
004_5245_FY19,12/11/2018,5,2,0
004_5245_FY19,12/11/2018,5,3,0
